Set,zipcode,price_sold,zestimate,bedroom,bathroom,area,year,parking,lot,sold_date,price_list_f,date_list,price_list,tax,tax_assessment,walk,bike,school,heating_baseboard_dummy,heating_forced_water_dummy,heating_forced_air_dummy,heating_natural_gas_dummy,heating_other_dummy,heating_central_air_dummy,heating_gas_connected_dummy,cooling_central_air_dummy,cooling_ductless_dummy,cooling_window_units_dummy,cooling_wall_units_dummy,cooling_other_dummy,cooling_none_dummy,bedroom_6_plus,bathroom_6_plus
B,02770,859279.0,859279.0,4,3,2975.0,2024,2.0,3.5,2024-07-31,859279.0,2023-04-13,835000.0,6567.0,614267.0,0.0,25.0,7.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
B,02780,436000.0,437900.0,2,1,1032.0,1957,2.0,0.12,2024-08-27,436000.0,2024-07-10,439000.0,4048.0,335900.0,4.0,4.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02780,315000.0,294200.0,1,1,686.0,1902,2.0,0.13,2024-09-16,315000.0,2024-07-24,290000.0,2876.0,238700.0,65.0,50.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02780,450000.0,452100.0,4,1,1193.0,1900,4.0,0.19,2024-08-26,450000.0,2024-07-17,424900.0,3297.0,273600.0,56.0,37.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02780,664500.0,664900.0,4,3,2444.0,1987,2.0,0.34,2024-09-19,664500.0,2024-08-12,639000.0,5325.0,441900.0,16.0,27.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02780,480000.0,480500.0,3,2,1646.0,2001,4.0,0.36,2024-09-09,480000.0,2024-07-22,450000.0,4816.0,399700.0,19.0,23.0,3.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
B,02780,650000.0,639700.0,3,3,2337.0,1999,2.0,0.38,2024-09-27,650000.0,2024-08-13,629990.0,5873.0,487400.0,24.0,31.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,02780,485000.0,521300.0,1,2,1440.0,1930,2.0,0.46,2024-09-25,485000.0,2020-11-21,200000.0,5126.0,425400.0,22.0,28.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
B,02780,445000.0,442200.0,3,1,960.0,1982,6.0,0.47,2024-09-20,445000.0,2024-08-22,429900.0,3952.0,328000.0,5.0,19.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02780,410000.0,412900.0,3,1,960.0,1971,2.0,0.5,2024-08-06,410000.0,2024-06-04,424999.0,4055.0,336500.0,0.0,24.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02780,455000.0,457100.0,3,2,1030.0,1920,1.0,0.57,2024-08-15,455000.0,2015-04-29,110000.0,4014.0,333100.0,22.0,32.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
B,02780,562000.0,564400.0,3,2,1870.0,2010,4.0,0.69,2024-08-27,562000.0,2019-07-19,380800.0,5433.0,450900.0,2.0,27.0,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,02780,685000.0,685000.0,3,3,2400.0,2024,2.0,0.81,2024-08-27,685000.0,2024-07-08,683900.0,4525.0,375505.0,3.0,26.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,02780,699900.0,639000.0,3,3,1904.0,1980,6.0,0.82,2024-09-27,699900.0,2024-07-11,725000.0,5958.0,494400.0,1.0,24.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02780,4550000.0,553000.0,3,2,1824.0,1989,5.0,0.89,2024-08-02,550000.0,2024-06-26,525000.0,4924.0,408600.0,0.0,24.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02780,600000.0,609700.0,3,2,2064.0,1996,2.0,0.96,2024-09-25,600000.0,2024-08-12,599000.0,4673.0,387800.0,5.0,23.0,3.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02780,575000.0,576000.0,3,2,1720.0,1996,4.0,1.24,2024-08-30,575000.0,2024-06-26,575000.0,5578.0,462900.0,1.0,25.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,02864,410000.0,411700.0,3,1,1272.0,1950,1.0,0.22,2024-09-06,410000.0,2024-07-25,389000.0,3694.0,317900.0,60.0,32.0,9.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
B,02864,850000.0,853300.0,4,3,2980.0,1992,2.0,0.28,2024-09-06,850000.0,2024-07-29,799000.0,6528.0,561800.0,28.0,30.0,9.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
B,02864,370000.0,378000.0,4,1,1264.0,1964,4.0,0.32,2024-09-27,370000.0,2024-09-02,379900.0,3489.0,300300.0,29.0,23.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
B,02864,350000.0,350200.0,3,1,1656.0,1951,2.0,0.32,2024-09-20,350000.0,2024-08-21,350000.0,3068.0,264000.0,57.0,30.0,9.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
B,02864,472400.0,474600.0,3,3,1596.0,2016,1.0,0.34,2024-08-27,472400.0,2024-07-14,479900.0,4433.0,381500.0,29.0,28.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02864,634500.0,638500.0,4,2,2432.0,1956,2.0,0.38,2024-09-27,634500.0,2024-08-14,625000.0,6322.0,544100.0,3.0,13.0,9.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
B,02864,549900.0,550300.0,3,2,1944.0,1965,2.0,0.4,2024-09-13,549900.0,2024-07-24,559900.0,4984.0,428900.0,20.0,29.0,8.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02864,539000.0,541300.0,3,2,1138.0,1973,1.0,0.41,2024-09-05,539000.0,2022-10-31,265000.0,4115.0,354100.0,0.0,0.0,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,02864,441000.0,448700.0,3,2,1304.0,1962,2.0,0.43,2024-08-27,441600.0,2024-07-19,429900.0,3782.0,325500.0,18.0,30.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,02864,550000.0,563500.0,4,2,1592.0,1970,2.0,0.56,2024-09-26,550000.0,2024-08-15,549900.0,5912.0,508800.0,4.0,20.0,9.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
B,02864,932000.0,935200.0,4,3,3004.0,1992,2.0,0.58,2024-09-09,932000.0,2024-08-05,929000.0,7570.0,651500.0,0.0,17.0,9.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,02864,715000.0,718900.0,3,3,2240.0,1992,2.0,0.62,2024-08-29,715000.0,2024-08-12,699900.0,6413.0,551900.0,20.0,20.0,9.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
B,02864,580000.0,629400.0,3,3,1900.0,2015,2.0,0.65,2024-08-30,580000.0,2016-10-21,349000.0,5389.0,463800.0,2.0,1.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02864,492600.0,495000.0,4,2,2020.0,1961,6.0,0.76,2024-08-29,492000.0,2024-08-20,475000.0,3710.0,319300.0,59.0,34.0,9.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
B,02864,1315000.0,1312000.0,4,4,4152.0,2004,4.0,13.64,2024-08-28,1315000.0,2024-08-05,1395000.0,10069.0,866500.0,0.0,8.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02906,675000.0,703700.0,4,2,1932.0,1914,0.0,0.04,2024-08-29,695000.0,2024-07-10,749000.0,10061.0,565200.0,90.0,58.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,02906,1375000.0,1403400.0,2,2,2154.0,1950,0.0,0.05,2024-08-30,1375000.0,2005-01-05,420000.0,11953.0,671500.0,67.0,71.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
B,02906,832000.0,840000.0,3,2,2268.0,1900,4.0,0.05,2024-08-07,832000.0,2024-06-05,795000.0,11632.0,653500.0,80.0,62.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,02906,825000.0,831200.0,5,4,2724.0,1897,3.0,0.06,2024-08-16,899900.0,2024-04-09,999999.0,13060.0,733700.0,84.0,61.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,02906,870200.0,874200.0,4,3,3009.0,1925,4.0,0.07,2024-08-30,870200.0,2024-08-12,190000.0,11848.0,665600.0,76.0,69.0,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,02906,536000.0,928600.0,6,3,4440.0,1900,3.0,0.1,2015-09-23,950000.0,2024-08-15,1275000.0,15805.0,887900.0,85.0,68.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
B,02906,1946000.0,1976000.0,5,6,4605.0,1930,2.0,0.11,2024-07-17,1946000.0,2024-04-17,1695000.0,21643.0,1215900.0,83.0,70.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
B,02906,1950000.0,1971000.0,6,4,4802.0,1914,2.0,0.11,2024-08-07,1950000.0,2024-06-19,1950000.0,24208.0,1360000.0,95.0,61.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
B,02906,1900000.0,1879100.0,4,5,4996.0,1958,4.0,0.11,2024-09-30,2150000.0,2024-06-19,2150000.0,18434.0,1035600.0,76.0,74.0,2.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02906,635000.0,635300.0,4,3,6098.0,1947,3.0,0.14,2024-09-20,625000.0,2024-07-02,675000.0,8996.0,505400.0,81.0,43.0,2.0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
B,02906,1445500.0,1446600.0,2,3,7841.0,1954,4.0,0.18,2024-09-11,1495000.0,2024-06-26,1495000.0,13660.0,767400.0,48.0,49.0,2.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,02906,1695000.0,1695800.0,4,4,8447.0,1930,4.0,0.19,2024-09-20,1695000.0,2024-05-16,1695000.0,20879.0,1173000.0,86.0,74.0,2.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
B,02906,800000.0,813000.0,4,2,8712.0,1940,3.0,0.2,2024-07-10,814900.0,2024-05-22,814900.0,8669.0,487000.0,85.0,67.0,2.0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
B,02906,565000.0,579000.0,4,2,8875.0,1915,6.0,0.2,2024-09-24,550000.0,2024-07-22,550000.0,9098.0,511100.0,86.0,66.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,02906,685000.0,692800.0,3,2,1527.0,1940,4.0,0.1,2024-07-31,685000.0,2024-06-12,600000.0,8038.0,451600.0,89.0,67.0,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
B,03246,310000.0,311600.0,3,2,1666.0,1935,3.0,0.16,2024-08-26,310000.0,2024-08-02,299000.0,3215.0,216500.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,349900.0,351400.0,3,1,1402.0,1987,1.0,0.17,2024-08-28,349900.0,2024-07-10,359900.0,3252.0,219000.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,520000.0,526400.0,4,2,2543.0,1903,0.0,0.21,2024-08-09,520000.0,2024-06-20,449999.0,4436.0,298700.0,20.0,29.0,2.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
B,03246,215000.0,215200.0,2,1,875.0,1900,2.0,0.24,2024-09-05,215000.0,2024-07-29,184900.0,2805.0,188900.0,20.0,29.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,2000000.0,2017800.0,4,4,4401.0,2006,2.0,0.31,2024-08-19,2000000.0,2024-05-08,2290000.0,15267.0,1028100.0,20.0,29.0,2.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
B,03246,720000.0,774600.0,6,6,5966.0,1884,0.0,0.37,2024-07-12,720000.0,2024-05-17,795000.0,6732.0,453300.0,84.0,64.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
B,03246,600000.0,600600.0,3,2,1958.0,2013,2.0,0.39,2024-09-13,600000.0,2024-07-14,575000.0,5922.0,398800.0,20.0,29.0,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
B,03246,717500.0,722500.0,1,1,720.0,1981,0.0,0.41,2024-09-13,717500.0,2024-07-31,725000.0,7872.0,530100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
B,03246,967000.0,984400.0,4,3,2016.0,2002,2.0,0.41,2024-07-12,967000.0,2024-06-14,967000.0,8536.0,574800.0,20.0,20.0,2.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
B,03246,1450000.0,1475300.0,3,3,2508.0,2018,2.0,0.43,2024-07-25,1450000.0,2024-06-14,1450000.0,19338.0,1302200.0,20.0,29.0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
B,03246,350000.0,351500.0,3,2,1478.0,1900,2.0,0.47,2024-08-28,350000.0,2024-05-07,400000.0,3010.0,202700.0,20.0,29.0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,03246,1099000.0,1103800.0,3,3,2441.0,2019,2.0,0.47,2024-08-28,1099000.0,2024-06-14,1199000.0,6457.0,434796.0,20.0,29.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,03246,585000.0,598300.0,3,3,2204.0,1985,2.0,0.53,2024-06-26,585000.0,2024-05-13,575000.0,5674.0,382100.0,4.0,25.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,475000.0,475400.0,3,3,2071.0,1986,2.0,0.54,2024-09-06,475000.0,2024-05-21,525000.0,5910.0,398000.0,20.0,29.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,405000.0,412000.0,3,2,2127.0,1869,2.0,0.66,2024-07-15,405000.0,2024-05-14,425000.0,3701.0,249200.0,59.0,20.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03246,433000.0,435200.0,3,3,3071.0,1980,2.0,0.74,2024-07-22,433000.0,2024-06-20,425000.0,6129.0,412700.0,9.0,27.0,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
B,03246,875000.0,875700.0,4,5,3478.0,2007,2.0,2.01,2024-09-06,875000.0,2024-05-24,985000.0,10269.0,691500.0,20.0,29.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,03246,285000.0,286500.0,3,2,1840.0,1995,1.0,0.62,2024-08-26,285000.0,2024-08-06,279900.0,2110.0,142100.0,20.0,29.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,03824,660000.0,664800.0,4,3,2644.0,1975,2.0,0.35,2024-08-09,660000.0,2024-05-10,719900.0,8042.0,290000.0,18.0,32.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03824,600000.0,605200.0,3,2,1182.0,1972,0.0,0.37,2024-07-31,600000.0,2024-07-31,600000.0,8291.0,285500.0,62.0,58.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
B,03824,925000.0,925400.0,5,4,4049.0,1997,2.0,1.29,2024-09-12,925000.0,2024-07-26,950000.0,11990.0,432400.0,0.0,0.0,10.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
B,03824,739900.0,749100.0,3,3,2946.0,1985,2.0,2.46,2024-07-15,739900.0,2024-05-27,749900.0,9614.0,346700.0,0.0,0.0,10.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
B,03861,715000.0,720300.0,4,3,2960.0,2004,2.0,1.27,2024-08-05,715000.0,2024-06-24,699900.0,10736.0,494300.0,3.0,13.0,10.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,03861,399000.0,400400.0,2,4,3183.0,1989,2.0,1.83,2024-08-22,399000.0,2024-07-03,429900.0,8264.0,380500.0,13.0,18.0,10.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,03861,660000.0,673100.0,4,3,2808.0,1999,2.0,1.95,2024-06-21,660000.0,2024-03-14,598800.0,9996.0,460200.0,6.0,11.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
B,03861,750000.0,755700.0,3,3,2844.0,2017,2.0,2.24,2024-08-08,750000.0,2024-05-15,749900.0,12439.0,572700.0,1.0,23.0,10.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
B,03861,695000.0,695100.0,3,2,2546.0,1987,1.0,2.46,2024-08-30,695000.0,2024-07-12,725000.0,9161.0,421800.0,3.0,16.0,10.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
B,03861,730000.0,732700.0,3,3,3100.0,1984,3.0,3.6,2024-08-16,730000.0,2024-05-17,826400.0,10247.0,471800.0,3.0,21.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,03861,545000.0,545300.0,4,2,1824.0,1978,2.0,5.9,2024-09-04,545000.0,2024-07-23,515000.0,8141.0,374800.0,9.0,13.0,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
B,04074,375000.0,375100.0,4,2,2046.0,1971,2.0,0.35,2024-09-09,375000.0,2024-06-14,375000.0,4566.0,296700.0,1.0,30.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04074,550000.0,550200.0,4,2,1967.0,1900,4.0,0.43,2024-07-31,550000.0,2024-05-29,599000.0,5320.0,345700.0,19.0,46.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04074,930000.0,935800.0,4,3,3760.0,1996,5.0,0.56,2024-08-29,930000.0,2024-06-27,975000.0,7640.0,496400.0,4.0,27.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04074,420000.0,420200.0,2,2,1316.0,1969,1.0,0.64,2024-08-26,420000.0,2024-07-10,385000.0,3538.0,229900.0,0.0,37.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04074,605000.0,605000.0,3,3,1778.0,1989,2.0,0.69,2024-09-06,605000.0,2024-08-03,625000.0,6393.0,415400.0,8.0,38.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,04074,390000.0,390000.0,2,1,947.0,1946,2.0,0.78,2024-08-30,390000.0,2024-07-08,420000.0,3526.0,229100.0,16.0,45.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04074,938000.0,938100.0,4,3,3828.0,1966,2.0,0.97,2024-09-03,938000.0,2024-07-25,895000.0,9045.0,587700.0,12.0,38.0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B,04074,1100000.0,1100100.0,4,3,3368.0,2004,2.0,2.03,2024-09-19,1100000.0,2024-07-15,1150000.0,7823.0,508300.0,5.0,20.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04074,830000.0,830200.0,3,3,2606.0,2000,2.0,2.38,2024-07-31,830000.0,2024-06-12,825000.0,6661.0,432800.0,0.0,20.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04103,375000.0,375000.0,2,1,853.0,1940,4.0,0.11,2024-09-20,375000.0,2024-07-19,415000.0,3341.0,245500.0,44.0,60.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,04103,405000.0,405100.0,3,1,868.0,1946,4.0,0.12,2024-09-10,405000.0,2024-08-08,389000.0,3147.0,231200.0,71.0,81.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,676000.0,676000.0,3,1,1544.0,1940,4.0,0.14,2024-08-19,676000.0,2024-07-18,585000.0,5014.0,368400.0,82.0,77.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,384000.0,384100.0,2,1,946.0,1930,4.0,0.22,2024-09-13,384000.0,2024-05-02,499900.0,3420.0,251300.0,30.0,43.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,449000.0,449000.0,2,2,1320.0,1959,4.0,0.24,2024-08-19,449000.0,2024-07-01,499000.0,4154.0,305200.0,30.0,54.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,375000.0,375000.0,3,1,1416.0,1921,4.0,0.24,2024-09-20,375000.0,2024-09-04,299000.0,4604.0,338300.0,78.0,78.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,500000.0,500100.0,3,2,1550.0,1924,4.0,0.24,2024-08-12,500000.0,2024-06-14,500000.0,5519.0,405500.0,42.0,46.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04103,635000.0,648600.0,3,2,1854.0,1970,10.0,0.25,2024-09-24,635000.0,2024-08-21,625000.0,5198.0,381900.0,11.0,35.0,8.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,04103,450000.0,450200.0,3,1,1120.0,1969,10.0,1.13,2024-08-09,450000.0,2024-03-31,589000.0,4293.0,315400.0,29.0,52.0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04105,795000.0,795100.0,3,3,1839.0,2021,2.0,0.13,2024-08-30,795000.0,2024-05-30,810000.0,34143.0,743680.0,20.0,24.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
B,04105,900000.0,900200.0,3,2,2104.0,1929,2.0,0.19,2024-09-06,955000.0,2024-05-23,995000.0,5233.0,439000.0,21.0,37.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,04105,1400000.0,1400200.0,3,2,2094.0,1952,2.0,0.23,2024-08-06,1400000.0,2024-06-14,1400000.0,10622.0,891100.0,18.0,30.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,04105,955000.0,955900.0,3,3,1747.0,1930,2.0,0.25,2024-07-23,975000.0,2024-06-12,975000.0,8320.0,698000.0,18.0,33.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04105,1257000.0,1257200.0,5,3,3004.0,1955,2.0,0.32,2024-08-01,1295000.0,2024-04-30,1395000.0,9038.0,758200.0,40.0,43.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04105,1370000.0,1370100.0,4,4,3916.0,2012,2.0,0.37,2024-09-05,1350000.0,2024-08-01,1350000.0,12261.0,1028600.0,36.0,46.0,10.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
B,04105,900000.0,900100.0,4,3,3086.0,1996,2.0,0.76,2024-08-30,899000.0,2024-08-03,899000.0,8508.0,713800.0,1.0,32.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04105,1650000.0,1650000.0,4,4,4346.0,1993,2.0,0.89,2024-07-31,1650000.0,2024-06-14,1650000.0,11719.0,983100.0,3.0,35.0,10.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
B,04105,1000000.0,967400.0,4,4,3606.0,1991,2.0,1.06,2024-08-06,950000.0,2024-07-05,950000.0,12901.0,1082300.0,8.0,24.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,04105,1250000.0,1163000.0,4,3,2816.0,1995,3.0,1.11,2024-07-16,1150000.0,2024-07-01,1150000.0,10255.0,860300.0,3.0,22.0,10.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
B,04105,2800000.0,2800000.0,5,5,4757.0,2019,3.0,1.34,2024-08-21,2800000.0,2024-05-25,2850000.0,19277.0,1617200.0,20.0,29.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,04105,725000.0,724600.0,3,3,2384.0,1956,2.0,2.22,2024-08-09,725000.0,2024-05-15,725000.0,5847.0,490500.0,2.0,35.0,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
B,06070,289000.0,283000.0,2,1,1568.0,1912,2.0,0.19,2024-08-27,289000.0,2024-06-14,289000.0,5105.0,160440.0,38.0,59.0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,06070,365000.0,296900.0,3,2,1590.0,1969,3.0,0.37,2024-07-26,365000.0,2024-06-03,349900.0,6328.0,198870.0,6.0,27.0,8.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B,06070,440000.0,447700.0,3,2,1816.0,1961,4.0,0.38,2024-07-23,409900.0,2024-05-30,409900.0,6283.0,197470.0,0.0,18.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06070,455000.0,456900.0,3,2,1644.0,1955,2.0,0.46,2024-09-03,399900.0,2024-06-28,399900.0,6593.0,207200.0,13.0,36.0,8.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
B,06070,480000.0,480500.0,4,2,1686.0,1952,2.0,0.52,2024-09-12,399000.0,2024-07-13,399000.0,6878.0,216160.0,11.0,28.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
B,06070,380000.0,384800.0,4,2,2003.0,1956,6.0,0.58,2024-08-09,380000.0,2024-06-01,350000.0,6212.0,195230.0,9.0,17.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,06070,700000.0,708000.0,4,3,2448.0,1977,2.0,0.73,2024-08-13,645000.0,2024-05-25,645000.0,11874.0,373170.0,4.0,20.0,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06070,495000.0,505400.0,5,3,3064.0,1956,2.0,0.78,2024-07-10,499900.0,2024-05-11,509900.0,8825.0,277340.0,16.0,18.0,8.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
B,06070,375000.0,380600.0,3,3,1676.0,1978,2.0,0.96,2024-08-02,375000.0,2024-04-30,349900.0,7370.0,231630.0,0.0,30.0,8.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,06070,580000.0,590900.0,4,3,2183.0,1968,2.0,1.05,2024-07-16,580000.0,2024-06-14,580000.0,8885.0,279230.0,2.0,29.0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,06070,412000.0,412200.0,3,2,1821.0,1953,4.0,1.15,2024-09-24,375000.0,2024-08-08,375000.0,6010.0,188860.0,10.0,29.0,8.0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
B,06070,765000.0,773400.0,4,3,2943.0,1982,2.0,1.92,2024-08-15,649900.0,2024-06-25,649900.0,10181.0,319970.0,0.0,30.0,8.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
B,06070,1000000.0,1014900.0,4,6,5058.0,1987,2.0,4.65,2024-07-31,949400.0,2024-06-14,949400.0,19632.0,616980.0,2.0,1.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06070,1010000.0,882000.0,5,5,4432.0,1998,3.0,1.06,2024-09-26,849900.0,2024-08-23,849900.0,17659.0,554960.0,0.0,27.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06443,185000.0,186300.0,1,1,468.0,1994,2.0,0.05,2024-08-22,185000.0,2024-07-21,185000.0,11118.0,370960.0,33.0,51.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,06443,950000.0,959800.0,2,2,1324.0,1996,4.0,0.09,2024-08-08,1000000.0,2024-06-27,1000000.0,11832.0,394800.0,10.0,34.0,10.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,06443,580000.0,580400.0,3,2,1938.0,1965,1.0,0.59,2024-09-13,569000.0,2024-08-09,569000.0,9803.0,327100.0,26.0,39.0,10.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
